prop_name,area1,lat,lng
The Pad, Business Bay,25.1849041,55.28210449
Dune Residency, Jumeirah Village Circle,25.06067276,55.21622467
Azizi Mina, Palm Jumeirah,25.1269474,55.15353394
The Icon Casa 3, Jumeirah Village Circle,25.05734253,55.21487045
Building 10, City Walk,25.20446205,55.26216125
Al Muntazah Complex, Jebel Ali Village,25.02967453,55.11312103
IC1-EMR-12, Emirates Cluster,25.16286278,55.42350769
Banyan Tree Residences Hillside Dubai, Jumeirah Lake Towers,25.07785034,55.15566254
The Fairways East, The Fairways,25.08890343,55.17106628
The Nook 1, The Nook,25.02536201,55.10374832
Limestone House, DIFC,25.21201706,55.27877045
Al Nakheel 1, Al Nakheel,25.09375191,55.16958618
Binghatti Corner, Jumeirah Village Circle,25.06406593,55.20151138
Dream Tower 1, Dream Towers,25.07042503,55.13576889
Maya 4, Jumeirah Village Triangle,25.04282188,55.19203568
29 Dubai South, Dubai South (Dubai World Central),24.94025421,55.21700668
Kappa Acca 1, Dubai South (Dubai World Central),24.93937874,55.22292328
Paradise, Dubai South (Dubai World Central),24.94307327,55.2154274
2020 Marquis, Arjan,25.06498337,55.23505783
Vida Residence, The Hills,25.07899094,55.15753555
Building 3A, City Walk,25.205616,55.26437759
RMT Residence, Jumeirah Village Circle,25.05874634,55.20885468
Rivington Heights, Al Warsan 4,25.15154839,55.39483643
Asayel 3, Madinat Jumeirah Living,25.1332016,55.19077301
Diamond Views 4, Diamond Views,25.06419182,55.21624374
The Gate Residence 2, Dubai Residence Complex,25.0932579,55.38376999
Noura Tower, Al Habtoor City,25.18313217,55.25658035
Al Habool, Shoreline Apartments,25.11309052,55.14077759
Mercure Dubai Barsha Heights Hotel Suites & Apartments, Barsha Heights (Tecom),25.10115814,55.17303848
Vita Residencia, Al Sufouh 1,25.11152267,55.17937851
Rahaal, Madinat Jumeirah Living,25.13686371,55.18889236
Residences 15, District One,25.15685844,55.28268433
Centurion Onyx, Meydan,25.16482544,55.30539322
Apartment Building 8, Bluewaters Residences,25.07838631,55.12250137
Sobha Creek Vistas Tower A, Sobha Hartland,25.1778183,55.30853271
Masakin Al Furjan, South Village,25.03032112,55.1491394
Amna, Al Habtoor City,25.18334579,55.2562294
Golden Sands 14, Mankhool,25.24965668,55.29520035
Al Hamriya Building, Bur Dubai,25.25897026,55.30324936
The Torch, Dubai Marina,25.08775139,55.14762878
Barcelo Residences, Dubai Marina,25.0835762,55.14221573
Al Samar 2, Al Samar,25.09346962,55.17306137
The Fern Heights, Al Furjan,25.03306007,55.14131165
Marina Diamond 6, Marina Diamonds,25.080616,55.14580917
La Vie, Jumeirah Beach Residence,25.07990074,55.1319313
The Residences at Caesars Resort, Caesars Bluewaters Dubai,25.08134842,55.12217712
Opal Tower Marina, Dubai Marina,25.06812286,55.13262558
Silicon Star, Dubai Silicon Oasis,25.1079464,55.37941742
Al Liwan Building, Dubai Silicon Oasis,25.11564064,55.3882103
Building 11A, City Walk,25.20407867,55.26192856
Qamar 8, Madinat Badr,25.23703575,55.41449738
Index Tower, DIFC,25.20753288,55.27797699
Apartment Building 7, Bluewaters Residences,25.07798195,55.12303543
Park Gate Residences, Al Kifaf,25.23378754,55.29421616
Nad Al Sheba 1, Nad Al Sheba,25.15911865,55.30881882
Penrose Place, District 13,25.05219078,55.21171188
Aquamarine, Tiara Residences,25.11690712,55.14173126
One of One Luxury Residences, Business Bay,25.17963409,55.26483154
Mughal, Grandeur Residences,25.09857941,55.12171936
Norton Court 4, Norton Court,25.04681778,55.2473526
Al Barsha 1, Al Barsha,25.11198616,55.20373535
The Wings, Arjan,25.06031036,55.24140167
Syann Park 1, Arjan,25.05587959,55.23718262
Golden Sands 2, Mankhool,25.25407028,55.29519653
The Address Residence Fountain Views 1, The Address Residence Fountain Views,25.19493484,55.28266525
Sobo Residence, Jumeirah Village Circle,25.06052208,55.19847107
Nassima Tower, Sheikh Zayed Road,25.22366905,55.28226852
Azizi Park Avenue, Meydan,25.1662426,55.30780792
The Fairways North, The Fairways,25.08951569,55.17102051
Al Muteena, Deira,25.27162552,55.31712723
Lana Tower, Jumeirah Village Circle,25.0600605,55.216259
Marina Diamond 5, Marina Diamonds,25.08119202,55.14643478
Al Muraqqabat, Deira,25.26599121,55.32499313
Talal Residence, Dubai Investment Park 2 (DIP 2),24.98980713,55.20153046
Airport Road Area, Al Garhoud,25.24815178,55.35092163
Marina Crown, Dubai Marina,25.09020805,55.14829254
The Palladium, JLT Cluster C,25.06928825,55.13939667
Magnolia Residence, Jumeirah Village Triangle,25.03864288,55.18011093
Damac Maison Mall Street, Downtown Dubai,25.19522285,55.28360367
The Haven Residences, Jumeirah Village Circle,25.06386566,55.2049675
Al Noon Residence, Al Barsha 1,25.11413574,55.20449066
Heritage Building, Al Barsha 1,25.11489487,55.2045517
Skycourts Tower B, Skycourts Towers,25.0914135,55.3859024
Apartment Building 5, Bluewaters Residences,25.07757568,55.122612
Bellevue Tower 1, Bellevue Towers,25.18722916,55.27570724
Binghatti Gems, Jumeirah Village Circle,25.0544796,55.22089386
Sparkle Tower 1, Sparkle Towers,25.07148361,55.13209915
The Cove Building 1, The Cove,25.20173264,55.34554672
The Pulse Boulevard Apartments, The Pulse,24.94140434,55.22356415
Harbour Gate Tower 1, Harbour Gate,25.2084713,55.34720612
Caesars Bluewaters Dubai, Bluewaters,25.08123016,55.12171936
The Residences 8, The Residences,25.19152641,55.27454376
Tower A, DAMAC Towers by Paramount,25.18603706,55.29175186
Rose 13, Al Furjan,25.02714539,55.13880157
Al Raffa, Bur Dubai,25.26171303,55.2898674
Time Place Tower, Dubai Marina,25.08044434,55.14431763
La Ville Hotel & Suites Autograph Collection, City Walk,25.20830727,55.26062393
ART 18, Business Bay,25.17885971,55.27515411
Ghoroob, Mirdif,25.21178055,55.41776657
R05, Al Warsan 4,25.14954376,55.40382385
Topaz Avenue, Al Furjan,25.01945114,55.14003754
Mankhool, Bur Dubai,25.24762344,55.29464722
Address Harbour Point, Dubai Creek Harbour (The Lagoons),25.20814514,55.34289932
Opera Grand, Burj Khalifa Area,25.19428253,55.27188492
Collective, Dubai Hills Estate,25.09780502,55.24577332
Al Manal View, Liwan,25.11169243,55.36638641
Al Fahidi Building, Al Souk Al Kabeer,25.26198578,55.29600525
Shorooq, Mirdif,25.21750832,55.42890167
Victoria Residency, Al Furjan,25.02822495,55.15372086
Al Raffa Residence, Al Raffa,25.25034523,55.28221893
Shaiba Tower 2, Al Shaiba Towers,25.09677315,55.17079544
Wasl Village, Al Qusais Industrial Area,25.28847122,55.41802216
Fatimah Saleh Building, Al Muhaisnah 4,25.28582954,55.39953232
Residences 22, District One,25.15989685,55.28855515
Mayfair Residency, Business Bay,25.18194962,55.27723694
The Bricks, Mankhool,25.24897575,55.29610443
Residence 1, Meydan Avenue,25.15374184,55.29000473
Al Garhoud, Dubai,25.24002838,55.35029984
The V Tower, Dubai Residence Complex,25.08670807,55.38175583
Eden Apartments, Motor City,25.04501534,55.23429489
Jumeirah Apartments, Jumeirah 1,25.21484947,55.25365067
Al Amir, Barsha Heights (Tecom),25.09505272,55.17419815
Ibn Battuta Gate, Discovery Gardens,25.04146767,55.11503983
Azizi Gardens, Meydan Avenue,25.16497993,55.30569077
Bluewaters, Dubai,25.07961273,55.12234497
PARK TERRACE, Arjan,25.06387901,55.23485565
Nasayem Avenue, Mirdif Hills,25.22720146,55.44158173
Majestic Tower, Al Abraj street,25.18441582,55.28116226
The Pulse, Dubai South (Dubai World Central),24.93440247,55.22373199
Al Khair Building, Dubai Silicon Oasis,25.11600113,55.37755966
Dorra Bay, Dubai Marina,25.07150459,55.12857819
Roxana Residence A, Roxana Residences,25.05750084,55.21657944
Wilton Terraces 1, Mohammed Bin Rashid City,25.17867279,55.30879211
Bur Dubai, Dubai,25.26026726,55.30363083
Burj Crown, Downtown Dubai,25.19400978,55.26940536
Residences 17, District One,25.15539742,55.28229904
Burj Alkhair Dubai, Al Barsha South,25.05788422,55.22582626
Suburbia Tower 1, Suburbia,24.94799042,55.06950378
Windsor Manor, Business Bay,25.19203758,55.29144669
Park Gate Residence 2, Park Gate Residences,25.23373413,55.29496765
Axis Residence, Dubai Silicon Oasis,25.12135124,55.3966713
Marina Arcade Tower, Dubai Marina,25.09013557,55.15037918
Al Arta 2, Al Arta,25.0904541,55.17409515
Al Warqa'a 3, Al Warqa'a,25.18854523,55.41947556
Yansoon 4, Yansoon,25.19235992,55.28003311
Beach Vista, EMAAR Beachfront,25.09938049,55.1412735
Sobha Hartland Waves Opulence, Nad Al Sheba 1,25.17456436,55.30992889
T02, Spain Cluster,25.1666069,55.3979454
Blue Star, Dubai Silicon Oasis,25.12000465,55.37288284
The Pulse Boulevard Apartments (C2), The Pulse,24.94238663,55.22107697
Park Tower B, Park Towers,25.20980644,55.27897263
Norton Court 3, Norton Court,25.0466671,55.24795914
BQ2 Residence, Jumeirah Village Triangle,25.04394913,55.19432068
Warsan Akasya, Al Warsan 4,25.1444416,55.3904686
Dar Munira, Dubai Silicon Oasis,25.11702919,55.39258957
Dubai Airport Freezone (DAFZA), Dubai,25.26083755,55.37304306
BurJuman Residence, Mankhool,25.25139236,55.30147552
DAMAC Towers by Paramount, Business Bay,25.18601608,55.29173279
Med 39, Mediterranean Cluster,25.04709816,55.13789368
Suburbia Podium, Suburbia,24.96914482,55.08851624
Olympic Park 4, Olympic Park Towers,25.04282379,55.21556473
Orchidea Building, Jumeirah Village Circle,25.04777718,55.20817947
Expo Village Residences 4A, Expo Village Residences,24.9627285,55.14276505
La Plage 2, Jumeira Beach Road,25.19128799,55.23735428
Al Qusais, Dubai,25.27748299,55.37257767
La Riviera Estate B, La Riviera Estate,25.06283951,55.20271683
Mon Reve, Downtown Dubai,25.19404793,55.28292084
Fairview Residency, Business Bay,25.18183136,55.27959824
Art XV, Business Bay,25.18180275,55.27907562
Oia Residence, Motor City,25.04295921,55.24315643
Bahia Residence, Liwan,25.09597206,55.36034775
Noor 2, Midtown Noor,25.02567673,55.18263626
Sulafa Tower, Dubai Marina,25.08946228,55.1489296
East Heights 4, Business Bay,25.19169426,55.26395035
Al Shindagah, Dubai,25.25021744,55.28076935
Park Gate Residence 1, Park Gate Residences,25.23359108,55.29537201
Mesk 2, Midtown,25.02390862,55.18357849
La Plage Complex, Jumeira Beach Road,25.19358826,55.23529816
The Nadd Residence, Nadd Al Hammar,25.18752861,55.38996124
Al Nada 1, Mankhool,25.24958229,55.2976265
Al Barsha, Dubai,25.08748436,55.1961174
International City, Dubai,25.16607666,55.40768051
Omega Building, Al Hamriya,25.25762939,55.30145645
Dubai Residence Complex, Dubai,25.0913105,55.37827682
Creek Views II, Dubai Healthcare City,25.20810509,55.31576538
Mazaya 13, Queue Point,25.10731888,55.36939621
Jeera 4, Al Warsan 4,25.14411736,55.39654922
Avenue Residence, Al Furjan,25.03362274,55.14666367
Al Mashroom 1, Al Warqa'a 1,25.18987465,55.40448761
Burj Views A, Burj Views,25.18984032,55.28100586
Marquis Signature, Arjan,25.0628891,55.23315811
Silverene Tower A, Silverene,25.07501793,55.13799667
Boulevard Point, Downtown Dubai,25.19330978,55.28091812
The Fairmont Palm Residence North, The Fairmont Palm Residences,25.1107235,55.13957596
South Ridge 4, South Ridge,25.18712807,55.27839279
Al Nabat, Shoreline Apartments,25.11260414,55.14334869
Serenia Residences Building A, Serenia Residences The Palm,25.13229179,55.15255356
Al Shahla, Shoreline Apartments,25.10864067,55.1466713
Tanaro, The Views,25.0885334,55.17183685
Al Haseer, Shoreline Apartments,25.11194229,55.14417267
BLVD Heights Tower 1, BLVD Heights,25.19503975,55.26942062
Binghatti Point, Dubai Silicon Oasis,25.12119865,55.37362671
Creekside 18 B, Creekside 18,25.20720863,55.34461212
Stella Maris, Dubai Marina,25.07001114,55.13244629
Park Point Building D, Park Point,25.11094856,55.24393463
No.9, Dubai Marina,25.08333015,55.1447525
5242 Tower 2,5242,25.08054161,55.14034271
Feirouz, Azizi Residence,25.03305817,55.14737701
Residences 23, District One,25.1601429,55.28911972
Attessa Tower, Marina Promenade,25.07545471,55.13378906
Royal Bay, Palm Jumeirah,25.12603378,55.1537056
Zaafaran 1, Zaafaran,25.19051933,55.27735519
Tajer Residences, The Old Town Island,25.19354248,55.27706146
Olympic Park 3, Olympic Park Towers,25.04301262,55.21501923
District 5A, Jumeirah Village Triangle,25.04728317,55.19057846
Harbour Gate Tower 2, Harbour Gate,25.20700264,55.34738541
Al Shera Tower, JLT Cluster E,25.07132339,55.14183044
Tala 1, Queue Point,25.1159687,55.36180115
Al Andalus Tower G, Al Andalus,25.0298214,55.20505524
Golden Mile 1, Golden Mile,25.10537148,55.14915085
Al Ramth 01, Al Ramth,25.00011253,55.25215149
Riah Towers, Culture Village,25.22429466,55.34017181
Vida Residence Downtown, Downtown Dubai,25.19044304,55.2734642
Montrose B, Al Barsha South,25.06937981,55.24573898
Sanibel Tower, Park Island,25.08163452,55.14126205
Blakely Tower, Park Island,25.0825901,55.1421814
Prime Views by Prescott, Meydan Avenue,25.15690422,55.29392242
Golden Wood Views 1, Jumeirah Village Triangle,25.04379272,55.19285965
Zada Tower, Business Bay,25.18806458,55.28314209
IC1 EMR 09, Al Warsan 1,25.16237831,55.42174911
Zenith A2 Tower, Zenith Towers,25.03510857,55.22152328
Al Msalli, Shoreline Apartments,25.11326027,55.14249039
La Rive - Building 3, La Mer,25.23945618,55.25507355
Iris Blue, Dubai Marina,25.08532143,55.14480591
Armani Residence, Burj Khalifa Area,25.19705963,55.27451706
Alcove, Jumeirah Village Circle,25.05940247,55.2126503
Jenna Main Square 2, Jenna Main Square,25.00745583,55.29159927
The Pulse Boulevard Apartments (C3), The Pulse,24.94028854,55.22322083
Ghanima, Queue Point,25.10424805,55.36883163
Clayton Residency, Business Bay,25.18286896,55.2827034
Fairfield Tower, Park Island,25.08162117,55.1419754
MAG 550, Mag 5 Boulevard,24.93879128,55.2185173
Al Majara 1, Al Majara,25.07416725,55.13777924
La Riviera Apartments, Jumeirah Village Circle,25.06043816,55.20227432
Rawda Apartments 1, Rawda Apartments,25.00329208,55.2914772
Burj Khalifa Zone 4, Burj Khalifa Area,25.19740105,55.27436447
Oxford Terraces, District 11,25.06248093,55.21071625
The Fairmont Palm Residence South, The Fairmont Palm Residences,25.10872841,55.14238358
Residences 16, District One,25.16376114,55.29037857
Beauport Tower, Marina Promenade,25.07479286,55.13376236
Mazaya 15, Queue Point,25.10761452,55.37218094
Residences 7, District One,25.15685844,55.28268433
Al Tamr, Shoreline Apartments,25.10926628,55.14579773
The Address Sky View Tower 2, The Address Sky View Towers,25.2012043,55.27018738
Mazaya 2, Queue Point,25.11521149,55.36256409
Creek Vistas Reserve, Sobha Hartland,25.17948341,55.30443573
District 12H, Jumeirah Village Circle,25.05453873,55.21351624
Al Andalus Tower B, Al Andalus,25.03031158,55.20481491
Bay Central East, Bay Central,25.0790062,55.13823318
Dubai Wharf Tower 3, Culture Village,25.22629929,55.33971786
Avenue Residence 4, Avenue Residence,25.02908516,55.15272522
One Park Avenue, Sobha Hartland,25.17689133,55.31071091
The Address Sky View Tower 1, The Address Sky View Towers,25.20171738,55.27098465
Qamar 4, Madinat Badr,25.23716927,55.41225433
The Residences 1, The Residences,25.19365692,55.27270126
Flamingo Residence, Meydan,25.16241646,55.30055237
1 Residences - 1, Wasl1,25.23274231,55.29542542
17 Icon Bay, Dubai Creek Harbour (The Lagoons),25.20355225,55.34555435
Binghatti LUNA, Jumeirah Village Circle,25.05231476,55.21692657
Eaton Place, Jumeirah Village Circle,25.06058311,55.2002182
La Cote Building 2, Jumeirah 1,25.24052048,55.25207138
SO/ Uptown Dubai, Uptown Dubai,25.06104279,55.14030838
Mazaya 10B, Queue Point,25.11433983,55.36724854
The Lofts East, The Lofts,25.1975193,55.2701683
Kamoon 1, Kamoon,25.1898365,55.27576065
Zanzebeel 4, Zanzebeel,25.18942261,55.27442551
Tower D, DAMAC Towers by Paramount,25.18582344,55.29192352
Marina Quays North, Marina Quays,25.07721329,55.13694
Binghatti Crescent, Jumeirah Village Circle,25.06381226,55.21756744
The Terraces, Mohammed Bin Rashid City,25.17696571,55.3118248
Marina Diamond 4, Marina Diamonds,25.08013725,55.14524078
Golden Mile 4, Golden Mile,25.10708618,55.14684677
La Riviera, Dubai Marina,25.07318497,55.13832474
Marriott Executive Apartments, Al Jaddaf,25.21150208,55.31558228
Yansoon 2, Yansoon,25.19240379,55.27893448
Marriott Executive Apartments, Al Barsha South,25.08014679,55.24605179
Park Point Building C, Park Point,25.11117744,55.24391174
Autumn, Seasons Community,25.0586319,55.20277405
South Ridge 3, South Ridge,25.18691254,55.27791977
Kamoon 3, Kamoon,25.18971825,55.2752037
Sunrise Legend, Arjan,25.06765366,55.23789215
Qamar 11, Madinat Badr,25.23581696,55.41193771
ATRIA RA, Atria Residences,25.18060493,55.26377869
Lake Point Tower, JLT Cluster N,25.06330109,55.13772964
Oceana Atlantic, Oceana,25.11143303,55.13679886
Sherlock House 1, Sherlock House,25.04640961,55.24626541
Creek Rise Tower 2, Creek Rise,25.20842743,55.34512329
Montrose A, Al Barsha South,25.0693264,55.24505234
Marina View Tower B, Marina View,25.07938576,55.14193344
Marina Heights, Dubai Marina,25.08704185,55.14838409
Foxhill 3, Foxhill,25.04594231,55.24288559
Al Thamam 43, Al Thamam,25.0042572,55.24598694
South Ridge 5, South Ridge,25.18709373,55.27891159
Mulberry, Park Heights,25.10936737,55.24797821
Duja Tower, Sheikh Zayed Road,25.22924805,55.28607941
Glitz 1, Glitz,25.04241943,55.24821472
Creek Horizon Tower 2, Creek Horizon,25.20750427,55.34438324
Yansoon 3, Yansoon,25.19291878,55.28018188
Reehan 8, Reehan,25.1896801,55.27690125
The Residences at Business Central, Business Bay,25.18928146,55.28915787
District 7C, Jumeirah Village Triangle,25.05448914,55.19070435
Genesis by Meraki, Arjan,25.06725502,55.24571609
Lavender 1, Emirates Gardens 1,25.0528698,55.21414185
Green View 2, Green View,25.09639168,55.17947769
Boulevard Crescent Tower 1, BLVD Crescent,25.19171906,55.27067566
