,id,beds,baths,rating,reviews,capacity,title,revenue,occ,adr,lat,lng
0,abnb_933818140581498495,0,1.0,,,2,Fitted Modern Studio in Downtown,14309.91,40.43,376.58,25.18703116,55.280209582
0,abnb_883710844082720159,0,1.0,3.0,3,3,LUX Studio | Beachfront Views & Resort Amenities,14302.56,14.71,715.13,25.1286337,55.1538954
0,abnb_944055201726884893,0,1.0,,,2,Spacious Studio Apartment in JVC,14295.22,50.0,386.36,25.052869514,55.199048631
0,abnb_29810505,0,1.0,5.0,1,2,Hotel near Dubai Expo 2020 | Studio Room Ref122,14287.87,23.91,432.97,25.25208,55.29655
0,abnb_1128011944480329264,0,1.0,3.0,1,2,Charming Studio in Uniestaste Supreme Residence,14276.85,70.19,195.57,25.0639,55.2331
0,abnb_1093296036617040002,0,1.0,2.0,1,2,Brand New Studio | Deluxe Living in Studio City,14262.16,56.52,365.7,25.0302,55.2359
0,abnb_742916992541928027,0,1.0,4.3,26,2,8.Economic/Minimalist/Dubai Prime Spot,14262.16,54.25,106.43,25.23562,55.27696
0,vrbo_9935289ha,0,1.0,,0,2,Stylish Studio in Jumeirah Village Circle!,14207.07,66.67,253.7,25.064455,55.207471
0,abnb_899828799082193943,0,1.0,4.4,3,2,Ultimate Stay / Classy Studio / Great Pool / JVC,14188.7,37.38,354.72,25.066223,55.2079128
0,abnb_1059932601729016258,0,1.0,,,2,Fully Furnished Studio Apartment in Business Bay,14174.01,90.7,363.44,25.17784055,55.27319068
0,abnb_1128847570393425838,0,1.0,5.0,1,2,Blues,14162.99,59.21,314.73,25.1862,55.28281
0,abnb_730256540551764703,0,1.0,5.0,2,2,RARE | Lake Facing | Ultra-Modern | Near the Mall,14151.97,43.36,288.82,25.0329,55.2027
0,abnb_614947515121953938,0,1.0,4.8,9,3,50% DISCOUNT GIVEN!.! Chic studio in Dubai Marina!,14129.93,58.75,300.64,25.06926,55.128571
0,abnb_956118420995656167,0,1.0,,,2,Amazing unit in an amazing location with pool 826,14118.92,65.56,239.3,25.065367448,55.231792901
0,abnb_1077455905788797193,0,1.0,,,2,Sophisticated Serenity Studio in DAMAC MaisonPrive,14115.24,34.04,882.2,25.184310913,55.27551651
0,abnb_679018369638564811,0,1.0,5.0,22,1,2. The Choice,14100.55,38.12,204.36,25.27916,55.34959
0,abnb_1094735649998123888,0,1.0,4.2,7,4,Peacefull Studio - Arjan,14093.21,37.11,391.48,25.066429731,55.23951258
0,abnb_951309528962360529,0,0.0,5.0,3,2,Cheap price big room,14063.82,61.85,84.21,25.268656973,55.320080878
0,abnb_938900025068402955,0,1.0,,,2,"Lovely Studio in JLT, Dubai, UAE",14056.48,34.62,390.46,25.067419495,55.141169359
0,abnb_812751272080690202,0,1.0,5.0,2,2,Chic studio in Al furjan | Best deal in market,14027.09,67.42,233.78,25.03154,55.13887
0,abnb_1141816586659642946,0,1.0,5.0,1,2,Modern Studio in Business Bay | High Floor,14027.09,40.68,584.46,25.18939,55.28275
0,abnb_1110605109314490222,0,1.0,3.0,2,2,LUXFolio Retreats | Modern Azizi Retreat,14016.07,38.89,500.57,25.172315734,55.303850922
0,abnb_633060330820279140,0,1.0,4.5,4,2,Cosy Studio apartment in Marina,13994.03,34.75,341.32,25.06966,55.13451
0,abnb_1025913346290843465,0,1.0,,,2,Modern Apt with FREE Parking in Azizi Riviera 4,13986.69,50.91,499.52,25.173789748,55.29884334
0,abnb_710088657142816226,0,1.0,4.8,40,1,8 bed dorm with Sea View in JBR @York Backpackers,13975.67,45.21,92.55,25.07838,55.13289
0,abnb_922215248364192279,0,1.0,,,2,"Blueground | The Links Canal, canal view",13953.63,84.78,357.79,25.091,55.17
0,abnb_1129456045951454735,0,1.0,5.0,1,2,Charming and Spacious Studio,13916.9,81.36,289.94,25.09758982,55.377470027
0,abnb_851177072916791809,0,1.0,4.9,9,2,Modern Studio Apartment Close to Metro Station,13891.19,42.48,289.4,25.03166,55.15545
0,abnb_53858262,0,1.0,4.6,23,3,Master Room-321 / Attached Washroom,13880.17,59.38,146.11,25.295825599,55.367827732
0,abnb_846976426792478063,0,1.0,,,2,Damac Maison Prive | Canal Facing Condominium,13876.5,24.22,447.63,25.1843,55.2755
0,abnb_47575701,0,1.0,4.2,10,2,Pleasant Studio with Natural Light in Business Bay,13850.79,37.0,374.35,25.1768,55.27167
0,abnb_1025941748384838092,0,1.0,5.0,4,2,Modern Studio With Amazing Canal Views,13836.1,22.06,922.41,25.184310913,55.27551651
0,abnb_1053545540139397465,0,1.0,4.8,8,2,Sweet home,13825.08,51.16,314.21,25.2602,55.3047
0,abnb_1015176443163611160,0,1.0,,,2,Perfect Studio @Marina - Gulf Houses,13817.73,31.58,767.65,25.098007595,55.174070758
0,abnb_1129386888928966188,0,1.0,5.0,2,2,Cozy bedroom in shared luxury apartment,13806.71,84.62,251.03,25.08259,55.14203
0,abnb_41511351,0,1.0,3.4,5,2,Charismatic Studio Apartment,13803.04,54.43,321.0,25.05301,55.20007
0,abnb_32796777,0,1.0,5.0,51,2,Stylish / Well equipped / Movenpick JLT,13799.37,43.33,530.74,25.0662,55.1379
0,abnb_1009250182167873219,0,1.0,5.0,3,2,Modern Midtown Studio_Step 2 Burjkhalifa Fireworks,13766.31,40.3,509.86,25.1946,55.2833
0,vrbo_9813390ha,0,1.0,0.0,0,2,Exuberant Studio at The Palm Tower Palm Jumeirah by Deluxe Holiday Homes,13758.96,22.22,982.78,25.113786,55.139966
0,abnb_1122112751873785188,0,1.0,5.0,3,3,GuestReady - Stylish studio with Dubai Canal view,13751.62,78.38,474.19,25.183433884,55.276026127
0,abnb_976494092527887040,0,1.0,3.4,13,4,5 mins from GOLD SOUQ Metro,13747.95,34.1,233.02,25.274269809,55.297207377
0,abnb_802451817597348003,0,1.0,3.0,2,2,Lovely Master Room with Bathroom in Dubai Marina,13744.27,35.0,280.5,25.06871,55.1333
0,abnb_49329102,0,1.0,,,2,"Cosy studio in business bay| with Sauna, jacuzzi",13736.93,64.94,274.74,25.18842,55.26701
0,abnb_910037177177660913,0,1.0,4.0,1,2,Stunning Studio Apartment for Rent in JVC,13718.56,71.43,249.43,25.0604,55.2102
0,vrbo_9813396ha,0,1.0,0.0,0,2,Spectacular Studio at The Palm Tower Palm Jumeirah by Deluxe Holiday Homes,13696.52,32.2,720.87,25.113811,55.139974
0,abnb_54133087,0,1.0,4.2,5,2,Beautiful and Bright Studio near DWC Airport!,13685.5,42.86,217.23,24.9451,55.2095
0,abnb_1029590903642364687,0,1.0,5.0,1,2,New Studio in JLT,13674.49,55.56,911.63,25.067725648,55.140947422
0,abnb_1115166145551027829,0,1.0,5.0,3,3,Cozy Studio Close to Water Canal in Business Bay,13674.49,50.0,427.33,25.188379984,55.265978241
0,abnb_962920335769486736,0,1.0,4.8,7,2,Serenity Studio,13656.12,53.85,390.17,25.1779,55.3095
0,abnb_1079615921811803167,0,1.0,,,2,EasyGo - Azizi Riviera 33 Studio,13652.45,50.0,470.77,25.1715,55.3042
0,abnb_1118615127646712767,0,1.0,4.2,5,4,OFFER! 50% OFF! 1 bed with breathtaking views!,13623.06,83.33,454.1,25.068347078,55.132446354
0,abnb_977975502905002070,0,1.0,,,1,Furnished Exclusive/Brand new,13608.37,60.0,197.22,25.055460033,55.219764017
0,abnb_1047292440266885337,0,1.0,4.8,5,3,Deluxe Business Studio,13601.03,97.3,377.81,25.1804,55.2761
0,abnb_1003496045956715472,0,1.0,1.0,1,2,Furnished Studio in Peaceful Location,13590.01,54.79,339.75,25.037574451,55.203943154
0,abnb_965074093814825995,0,1.0,3.0,1,2,Chic Studio With Incredible Canal Views,13590.01,46.03,468.62,25.184310913,55.27551651
0,abnb_1023700638004309927,0,1.0,,,2,Charming Studio | Nice Facilities | Business Hub,13575.32,77.5,437.91,25.177269003,55.273058792
0,abnb_1070180312232904340,0,1.0,,,1,Private room available / Female,13575.32,58.47,196.74,25.04074,55.13245
0,abnb_53041362,0,1.0,,,2,Stylish Serviced Studio in Business Bay,13575.32,40.43,714.49,25.18006,55.26956
0,abnb_39505625,0,1.0,1.0,1,1,Luxurious Master Bedroom for  - Al Barsha 1 (MOE),13567.97,57.98,196.64,25.1162,55.2039
0,abnb_1063741874266144796,0,1.0,4.6,24,4,New. Stylish. Cozy. Near metro,13567.97,25.48,339.2,25.2438,55.3014
0,abnb_1001274061302406094,0,1.0,,,2,Near Metro - Furnished Studio in JLT,13549.6,44.87,387.13,25.078120802,55.146025954
0,abnb_48190233,0,1.0,4.9,36,2,Fascinating 5 star Studio in Damac Prive,13545.93,50.94,501.7,25.18651,55.27396
0,abnb_999686717085051601,0,1.0,5.0,2,2,"Blueground | Park Towers, city view & tennis court",13538.59,68.57,564.11,25.2095,55.2785
0,abnb_1046193602880906987,0,1.0,5.0,2,2,RARE Homes | Near Metro Station | Unwind in style,13534.91,95.0,356.18,25.0436,55.136
0,abnb_792672315537374560,0,1.0,5.0,12,1,Budget Penthouse Low Loft,13531.24,60.9,83.53,25.26845,55.3275
0,abnb_1044975919612202488,0,1.0,5.0,5,2,"Delightful stay in JLT, Dubai",13512.88,36.88,259.86,25.0673,55.1414
0,abnb_1122840735396330987,0,1.0,,,1,Studio confortable,13501.86,73.03,207.72,25.2335,55.2713
0,abnb_996075067053416403,0,1.0,5.0,2,2,NEW Furnished Studio in JLT,13472.47,77.78,481.16,25.066361816,55.139440231
0,abnb_965657575273217237,0,1.0,4.2,10,1,clean Private room near dxb,13472.47,68.01,72.82,25.2676,55.313
0,abnb_996187833430977093,0,1.0,4.8,20,1,Backpacker pod near dxb airport,13472.47,67.8,75.27,25.264030975,55.322901676
0,abnb_47546192,0,1.0,,,2,Hotel Private Studio Marina with all services,13457.78,41.3,354.15,25.07814,55.14495
0,abnb_43250814,0,1.0,5.0,2,2,Couple Friendly Studio with Kitchen | Studio  R116,13454.11,17.03,434.0,25.25319,55.29653
0,abnb_933791996213334687,0,1.0,,,2,Cozy Studio near Dubai Mall,13446.76,26.55,448.23,25.18782044,55.280711969
0,abnb_989475795878397363,0,1.0,4.2,9,2,Entire Studio in busy market,13443.09,43.05,206.82,25.278,55.3145
0,abnb_44018864,0,1.0,4.6,20,2,Cozy Studio with Jaw-Dropping Marina Views,13439.42,79.25,319.99,25.07874,55.13722
0,abnb_660683402189594499,0,1.0,5.0,3,2,Modern Cosy Studio in Address Boulevard,13432.07,52.63,447.74,25.1924,55.27814
0,abnb_648262998918101229,0,1.0,5.0,1,2,Serene Studio Apartment in Damac Hills,13428.4,36.36,335.71,25.024195663,55.242570363
0,vrbo_3859807,0,1.5,,0,1,Executive Studio at Upside Living ( Business Travel Ready),13421.05,26.32,536.84,25.185279,55.289879
0,abnb_1122868381469271714,0,1.0,5.0,1,2,OFFER! 50% OFF! Comfy studio in Meydan One for 2!,13413.7,63.16,372.6,25.1711,55.3048
0,abnb_933055025485871314,0,1.0,,,2,Studio unit with stunning view,13395.34,33.33,372.09,25.188308114,55.280467778
0,abnb_43089981,0,1.0,3.0,3,2,Couple Friendly Staycation- furnished Studio -R106,13387.99,30.3,446.27,25.25455,55.29715
0,abnb_653937509018878097,0,1.0,,,2,Elite downtown studio  can walking to Dubai Mall,13369.63,30.93,445.65,25.1875,55.2781
0,abnb_794093340390953262,0,1.0,,,2,Bayz By Danube | Luxurious Pool With Burj Views,13365.96,50.91,477.36,25.1808,55.2793
0,abnb_773668738122453014,0,1.5,5.0,18,2,Boho chic studio in urban nature,13358.61,100.0,208.73,25.024351386,55.24264209
0,abnb_922918266018909609,0,1.0,5.0,2,3,NEW! Stunning studio in Park View Tower JVC,13358.61,83.33,242.88,25.055000191,55.203642554
0,abnb_609346395198223690,0,1.0,3.5,2,2,Canal view Ma318 stylish studio walk to Dubai mall,13358.61,62.3,351.54,25.1912,55.2852
0,abnb_1109985330690109326,0,1.0,1.5,2,4,Newly Built Studio - Cozy,13358.61,51.61,278.3,25.091325596,55.382173539
0,abnb_838834232005068016,0,1.0,5.0,7,1,Private Room in massive 1BHK,13340.25,41.71,151.59,25.03971,55.2165
0,abnb_50234760,0,1.0,4.8,29,2,Great City View High floor Brand New Apartment,13336.57,92.68,350.96,25.06713,55.20202
0,abnb_53288244,0,1.0,4.0,1,2,Gorgeous posh studio Apartment,13325.55,42.48,277.62,25.12598,55.38145
0,abnb_43251781,0,1.0,4.3,7,2,Studio Room with luxury amenities | Ref118,13318.21,15.42,380.52,25.25403,55.29862
0,abnb_53932349,0,1.0,4.6,17,2,"BRAND NEW Studio Residence, Walk to Dubai Mall",13307.19,65.38,391.39,25.18379,55.27634
0,abnb_594137088525353360,0,1.0,4.5,21,1,Balcony pod space in central 3 STOPS FROM DXB,13303.52,62.59,78.72,25.28291,55.33111
0,abnb_1074713116888232344,0,1.0,4.6,3,2,"Brand new studio, miracle garden view",13292.5,80.0,255.62,25.05912,55.24476
0,abnb_852645350072112839,0,1.0,,,2,Manzil - Studio | Downtown | Burj Khalifa View,13266.79,53.42,340.17,25.18714,55.28485
0,abnb_47546543,0,1.0,,,2,Super Offer for private Studio Dubai Marina Hotel,13233.73,40.66,357.67,25.0798,55.144
0,abnb_42874203,0,1.0,5.0,2,2,"Blueground | Downtown, City View, pool & gym",13226.38,100.0,456.08,25.1916,55.2734
0,abnb_1005637235748817139,0,1.0,,,2,Exquisite Studio at Binghatti Canal Business Bay,13197.0,79.17,694.58,25.185951175,55.286244401
0,abnb_928757120487906726,0,1.0,5.0,4,2,Silkhaus Modern Studio | Pool and Gym,13182.31,65.33,269.03,25.066951614,55.240148729
0,abnb_649693211794667219,0,1.0,5.0,1,2,Full Burjkhali view new studio in downtown Dubai,13182.31,35.71,878.82,25.1875,55.2781
0,abnb_681504283203829953,0,1.0,4.2,19,2,Near Dubai Mall | Comfortable | Downtown | Studio,13174.96,79.49,425.0,25.18974,55.28236
0,abnb_970000722892964183,0,1.0,,,2,Modern Studio |New brand | Dubai Sports City,13174.96,55.26,313.69,25.0416,55.2245
0,abnb_29934854,0,1.0,4.5,31,2,Couple Friendly Private Room - Studio Ref 101,13167.62,19.5,424.76,25.2537,55.2962
0,abnb_1146081322790178594,0,1.0,4.0,1,2,OFFER! 50% OFF! The best studio in Jebel Ali!,13156.6,86.21,263.13,25.0398,55.1389
0,abnb_1081794417950429189,0,1.0,4.4,3,2,Spacious Studio in Burj Khalifa District!,13152.92,50.0,424.29,25.1844592,55.275040836
0,abnb_42087729,0,1.0,5.0,2,2,"Blueground | Marina, sea view, pool & gym",13149.25,68.75,1195.39,25.085,55.1425
0,abnb_1045425730016888723,0,1.0,5.0,5,2,Entire flat Dar AL Jawhara JVC,13138.23,79.71,238.88,25.0484,55.2073
0,abnb_1063523345067550042,0,1.0,4.0,3,3,OFFER! 50% OFF GIVEN! Stunning studio sleeps 3!,13130.89,46.0,570.91,25.052110777,55.213443944
0,abnb_1091403169527181152,0,1.5,5.0,2,2,Executive Studio at Upside Living ( Business Trave,13116.19,31.46,468.44,25.186309237,55.289071226
0,abnb_1050005327122782014,0,1.0,3.0,2,3,GuestReady - Charming residence in JVC,13108.85,83.87,504.19,25.058196498,55.212304246
0,abnb_878672025497917301,0,1.0,,,2,Stunning Desert & Golf View | Luxe Studio | Cosy,13108.85,53.03,374.54,25.032,55.2229
0,abnb_1087432377575542683,0,1.0,4.6,5,2,Relax & Recharge: Burj Khalifa View Studio,13105.17,24.05,689.75,25.185550804,55.289066348
0,abnb_949933280085980894,0,1.0,,,2,Incredible Studio in Bloom Heights | JVC,13101.5,54.17,335.94,25.0563,55.204
0,abnb_24046658,0,1.0,,,2,Cozy Studio in Sport City Cricket Tower,13097.83,65.28,278.68,25.04107,55.20606
0,abnb_769969929042214364,0,1.0,,,2,Luxirous Studio I Business Bay,13075.79,80.56,450.89,25.18475,55.27464
0,abnb_52360084,0,1.0,,,2,Serviced Lavish Studio | Heart of Marina,13064.77,37.93,395.9,25.12628,55.18484
0,abnb_1003323998434439787,0,1.0,5.0,1,2,Modern Stylish Studio in JLT,13061.1,100.0,466.47,25.065859432,55.137642492
0,abnb_625195068409834150,0,1.0,,,2,Stunning Marina views in this high studio,13057.43,55.56,870.5,25.078499,55.137344
0,abnb_812764173054159494,0,1.0,,,2,Cozy furnished studio | Discounted rate,13057.43,50.98,251.1,24.88771,55.16125
0,abnb_701748512197877792,0,1.0,4.4,6,3,Elegant Studio w/ Pool View & Great Facilities,13046.41,66.67,383.72,25.15423,55.40995
0,abnb_1112010876814981599,0,1.0,5.0,2,2,Modern Luxurious Studio|Dubai Silicon Oasis,13046.41,56.7,237.21,25.107383981,55.375962902
0,abnb_1044782717303134626,0,1.0,,,4,OFFER! 50% OFF GIVEN! A perfect studio for 2!,13042.73,61.11,592.85,25.191676615,55.270885029
0,abnb_621516299658219888,0,1.0,4.0,1,2,Modern Style Studio in MAG,13024.37,100.0,383.07,25.20387,55.26977
0,abnb_42885048,0,1.0,1.0,1,2,"Blueground | Downtown, Pool & Gym",13024.37,100.0,434.15,25.1923,55.2726
0,abnb_946683635027140781,0,1.0,5.0,2,2,Masterroom next to METRO n TRAM,13013.35,35.26,213.33,25.0738,55.138
0,abnb_1000410335481209034,0,1.0,5.0,12,2,Luxury Studio: Elite Staycation,13009.68,67.44,224.3,25.024443708,55.243736663
0,abnb_842952687624580574,0,1.0,5.0,2,1,Journey Partition Room Near Mall of the Emirates,13009.68,56.07,108.41,25.11001,55.20254
0,abnb_33729397,0,1.0,4.0,1,2,Discovery Gardens Studio near Mall & Metro - SAN,13009.68,55.36,419.67,25.03397,55.15191
0,abnb_974522778065765658,0,1.0,5.0,2,2,Spacious Studio Apartment near DWC Airport!,13002.33,43.59,254.95,24.944257139,55.210300078
0,abnb_867879529826172040,0,1.0,3.4,3,3,Contemporary Studio Near to Expo City Dubai!,12972.95,76.81,244.77,24.9453372,55.2096557
0,abnb_679326003746826052,0,1.0,,,2,Cosy Studio | Low Floor | Fully Equipped,12958.26,64.1,518.33,25.04231,55.19333
0,abnb_1117895568351800651,0,1.0,5.0,2,3,GuestReady - Sleek stay with Dubai Canal View,12947.24,77.78,369.92,25.184023357,55.274620854
0,abnb_1009255293476060596,0,1.0,3.5,2,2,Amazing Studio In the Heart @ Dubai South!,12932.54,26.51,293.92,24.944922212,55.208713967
0,abnb_842466268043987151,0,1.0,5.0,3,1,Single room in 3bedroom unit,12910.51,45.51,169.88,25.0257,55.1912
0,abnb_1086130494042160525,0,1.0,3.4,5,2,20% OFF | JVC Studio Apartment v Pool & GYM Access,12895.82,40.0,293.09,25.053842343,55.198042339
0,abnb_977319603108010458,0,1.0,5.0,4,2,Stay at Tasmia’s,12881.12,43.45,204.46,25.217824173,55.331596064
0,abnb_1010163650818238059,0,1.0,5.0,8,2,"Master bedroom with privet balcony,prim location",12877.45,44.25,257.55,25.1134,55.1762
0,abnb_45875447,0,1.0,,,2,Sheikh Zaid Road Super Hotel Private Studio,12877.45,17.53,757.5,25.20957,55.27484
0,abnb_626914302229067956,0,1.0,5.0,5,3,Great studio in residence with swimming pool,12837.05,62.86,291.75,25.02574,55.18244
0,abnb_1129537341214505235,0,1.0,5.0,1,3,Stylish studio Near DWC Airport,12826.03,48.48,400.81,24.946551997,55.209437541
0,abnb_866712143240767341,0,1.0,5.0,15,4,Brand New Studio | Large Green Terrace | JVC,12822.36,49.23,400.7,25.05194,55.20424
0,abnb_663378727212418396,0,1.0,5.0,5,2,Opulent Studio at The Palm Tower Palm Jumeirah,12818.68,32.08,754.04,25.113878642,55.13997679
0,abnb_800444102773319930,0,1.0,,,2,Contemporary Studio Amidst Top Places in JVC,12803.99,57.58,336.95,25.057735443,55.21711731
0,abnb_53801694,0,1.0,3.8,6,2,Modern Studio Apt near DWC Airport!,12781.95,43.57,209.54,24.9451,55.2095
0,abnb_809390140081579416,0,1.0,4.2,10,1,Clean sheet loft room near dxb !,12767.26,58.04,86.27,25.26393,55.32422
0,abnb_654738184997500754,0,1.0,3.8,5,2,Superior Studio in Park View JVC,12763.59,88.57,205.86,25.05345,55.20218
0,abnb_1094763020286853769,0,1.0,5.0,1,3,OFFER! 50% OFF! Charming studio that sleeps 3!,12741.55,74.42,398.17,25.069655875,55.139920796
0,abnb_737168828388855302,0,1.0,3.4,5,3,Beautiful Bedroom in Al Barsha Near Mashreq Metro,12723.19,29.1,231.33,25.11574,55.19141
0,vrbo_3171329,0,1.0,,0,3,Brand new 1BR Apartment spacious area,12708.49,56.92,343.47,25.212547,55.316149
0,abnb_43116297,0,1.0,4.2,16,2,Executive Studio Next to Metro Station (21 ADV),12708.49,14.47,385.11,25.09839,55.17205
0,abnb_1091033891607603489,0,1.0,3.0,3,2,Serene Studio Retreat,12704.82,41.57,343.37,25.028730464,55.252140074
0,abnb_816275450099452596,0,1.0,4.5,12,3,Nice and Beautiful Flat Dezire,12668.09,72.22,243.62,25.0603,55.2154
0,abnb_980439116809570193,0,1.0,4.4,10,1,Backpackers  loft space near dxb airport,12668.09,56.08,88.59,25.26271912,55.322183028
0,abnb_1049057873829443790,0,1.5,,,2,Brand New Luxurious Apartment in JVC !,12649.73,100.0,451.78,25.0637,55.2178
0,abnb_1075926585712676747,0,1.0,5.0,2,2,Luxury StayCation - Stylish Fully Furnished Studio,12646.05,29.03,702.56,25.1733,55.3023
0,abnb_1112116604505274408,0,1.0,,,2,Stunning Hotel Apartment,12609.32,43.21,360.27,25.015453098,55.254213319
0,abnb_52871530,0,1.0,4.5,27,2,Modern Studio near UAE Exchange Metro Station!,12594.63,100.0,314.87,24.9776,55.09108
0,abnb_1096121924215684153,0,1.0,4.5,4,3,Apartment in Movenpick 5* JLT.,12594.63,50.7,349.85,25.066137887,55.138980923
0,abnb_1086899193973870334,0,1.0,4.6,3,2,Azizi Riviera 13 - Deluxe Studio,12594.63,42.59,547.59,25.1721,55.3007
0,abnb_986094489608214705,0,1.0,5.0,1,2,"Striking 1-Bedroom Apartment in Oxford 212, JVC",12590.96,22.47,629.55,25.068010581,55.206036053
0,abnb_783479779540770634,0,1.0,3.6,3,2,Beautiful Room in Barsha Heights,12568.92,64.96,165.38,25.09665,55.17937
0,abnb_1087512660472527597,0,1.5,4.5,6,2,Luxury penthouse  (JBR beach ),12561.57,30.65,330.57,25.073220016,55.132387286
0,abnb_938975556740920568,0,1.0,,,2,Burj Khalifa View Modern Studio,12557.9,50.65,322.0,25.187826065,55.279357115
0,abnb_990260463970082770,0,1.0,3.0,1,2,Hala Studio Warsan 4 without balcony,12550.56,51.72,209.18,25.151710844,55.395345404
0,abnb_1013848703583897117,0,1.0,5.0,1,2,clean & quiet room close to metro,12543.21,63.01,272.68,25.097,55.1776
0,abnb_1116415463340110030,0,1.0,,,2,Cozy Studio in Damac Hills,12543.21,53.01,285.07,25.02473828,55.243644289
0,abnb_905680471961792033,0,1.0,5.0,4,2,Brand New Studio | Azizi Star | Al Furjan,12524.84,72.22,240.86,25.02453,55.13938
0,abnb_1147036513989577793,0,1.0,,,2,GuestReady - A marvellous home in Business Bay,12521.17,48.28,447.18,25.186652881,55.286667468
0,abnb_1096136125241315581,0,1.0,,,2,Comfy stylish studio on the Palm,12521.17,40.38,596.25,25.112,55.1388
0,abnb_975063822795565562,0,1.0,5.0,7,2,29th floor/2Mins walk from metro,12517.5,77.46,227.59,25.1889,55.26
0,abnb_964928333906031459,0,1.0,4.0,4,2,Bright Studio in Pantheon Elysee,12513.83,63.33,219.54,25.060673442,55.210036114
0,abnb_975906396445317506,0,1.0,4.6,3,2,Cozy Studio Apartment,12499.13,55.56,249.98,25.0472,55.2062
0,abnb_1157053664487945462,0,1.0,5.0,2,2,Hottest Deal! Premium Studio in Downtown Dubai,12488.11,82.5,378.43,25.192210593,55.274057102
0,abnb_44672529,0,1.0,5.0,1,2,Excellent and Pleasant Furnished Studio Apt.,12484.44,47.13,168.71,25.05414,55.19966
